ID,DR,Gaia,RAhRAmRAs,DEdDEmDEs,Gmag,GBPmag,GRPmag,N,RMS,Mm,n_
W2457,DR2,6045502442954847616,162336.68,-262229.6,17.79,18.22,16.90,3620,5.69,0.000,
W2458,DR2,6045478459849647616,162336.70,-262716.5,19.09,19.33,18.00,3587,15.02,1.000,
W2459,DR2,6045466537017577728,162336.70,-262845.0,18.40,18.80,17.48,3595,19.71,1.000,
W2460,DR2,6045503233228846592,162336.73,-262119.5,16.05,16.63,15.29,3624,1.60,1.000,
W2461,DR2,6045466708825666560,162336.74,-262734.8,17.15,17.58,16.33,3628,3.52,1.000,
W2462,DR2,6045466537017531520,162336.75,-262859.3,17.57,18.01,16.78,3587,9.82,1.000,
W2463,DR2,6045466498362116352,162336.76,-262941.6,16.75,17.20,15.96,3657,4.31,1.000,
W2464,DR2,6045466537017427456,162336.77,-262924.6,18.60,18.93,17.51,3318,87.09,1.000,
W2465,DR2,6045503301948325760,162336.77,-262108.2,17.00,17.72,16.13,3608,3.25,0.004,
W2466,DR2,6045478494216490624,162336.79,-262614.1,18.49,18.94,17.58,3550,37.08,1.000,
W2467,DR2,6045502232484715008,162336.79,-262435.0,19.16,19.51,18.08,3624,19.54,1.000,
W2468,DR2,6045478494216472704,162336.80,-262638.3,16.03,16.64,15.24,3638,1.24,1.000,
W2469,DR2,6045466605746435968,162336.81,-262822.5,16.91,17.42,16.12,3618,4.05,1.000,
W2470,DR2,6045478558624880128,162336.82,-262549.3,18.81,19.03,17.63,3570,21.65,1.000,
W2471,DR2,6045502442948517248,162336.82,-262228.6,18.61,18.98,17.63,3625,13.27,1.000,
W2472,DR2,6045466708825662976,162336.82,-262753.9,17.36,17.80,16.57,3594,35.88,1.000,
W2473,DR2,6045478562936215808,162336.83,-262556.8,18.89,19.33,17.92,3640,17.20,1.000,
W2474,DR2,6045478494216482176,162336.84,-262625.3,18.21,18.65,17.30,3604,17.96,1.000,
W2475,DR2,6045466537026903168,162336.85,-262927.1,17.66,17.82,16.43,3586,25.15,1.000,
W2476,DR2,6045478494216486144,162336.85,-262619.5,17.84,18.02,16.78,3521,51.07,1.000,
W2477,DR2,6045466708816389376,162336.86,-262730.4,17.93,18.18,16.86,3642,6.77,1.000,
W2478,DR2,6045478494216486912,162336.91,-262617.7,18.58,18.94,16.94,3518,58.36,1.000,
W2479,DR2,6045466537017403264,162336.91,-262927.7,18.66,18.09,,3516,63.50,,N.D.
W2480,DR2,6045466537026914432,162336.92,-262916.6,18.27,18.72,17.33,3601,17.44,1.000,
W2481,DR2,6045502442954839680,162336.94,-262256.6,17.50,18.01,16.72,3638,3.87,1.000,
W2482,DR2,6045466708825666048,162336.94,-262737.9,16.82,17.30,16.07,3632,2.39,1.000,
W2483,DR2,6045466537026920064,162336.96,-262909.5,18.49,,,3602,17.24,1.000,
W2484,DR2,6045466537026936960,162336.97,-262854.3,15.36,16.14,14.46,3602,1.12,0.000,
W2485,DR2,6045466605746427264,162336.97,-262836.0,15.92,16.48,15.11,3646,7.38,1.000,
W2486,DR2,6045478459856997376,162336.97,-262709.1,16.43,16.91,15.64,3629,1.65,1.000,
W2487,DR2,6045466708825662464,162337.00,-262752.1,17.25,17.39,16.07,3617,15.46,1.000,
W2488,DR2,6045466708816374016,162337.01,-262753.1,18.03,16.72,16.08,3548,60.87,1.000,
W2489,DR2,6045466537017524480,162337.01,-262858.8,18.49,18.86,17.53,3574,20.33,1.000,
W2490,DR2,6045503228918448000,162337.01,-262122.7,18.67,19.12,17.78,3530,27.38,0.000,
W2491,DR2,6045478562928252672,162337.04,-262557.1,18.74,19.20,17.79,3628,12.56,1.000,
W2492,DR2,6045466537017476096,162337.04,-262910.0,17.44,17.80,16.54,3634,10.15,1.000,
W2493,DR2,6045503233228837632,162337.04,-262151.7,16.98,17.59,16.15,3636,5.55,0.000,
W2494,DR2,6045466537026907904,162337.05,-262922.5,15.98,16.55,15.21,3625,3.09,1.000,
W2495,DR2,6045466708825735296,162337.05,-262723.0,17.35,17.81,16.54,3588,6.29,1.000,
W2496,DR2,6045466537017945728,162337.06,-262929.0,18.11,18.53,17.21,3595,20.31,1.000,
W2497,DR2,6045478489905303296,162337.08,-262656.5,18.84,19.16,17.87,3615,13.31,1.000,
W2498,DR2,6045502442954840448,162337.09,-262252.8,16.99,17.50,16.25,3632,2.70,1.000,
W2499,DR2,6045466537026941696,162337.11,-262845.6,16.72,17.17,15.96,3616,22.31,1.000,
W2500,DR2,6045478459849647104,162337.11,-262715.9,19.15,19.45,18.03,3582,37.17,1.000,
W2501,DR2,6045466502667149312,162337.13,-262941.4,16.84,16.72,15.68,3647,6.89,1.000,
W2502,DR2,6045466537017367552,162337.14,-262933.9,18.72,,,3625,30.72,1.000,
W2503,DR2,6045466532717466368,162337.17,-262932.6,16.97,17.36,16.04,3628,6.10,1.000,
W2504,DR2,6045502236796383616,162337.18,-262436.5,18.04,18.54,17.21,3622,6.31,1.000,
W2505,DR2,6045466537026946944,162337.18,-262838.4,17.14,17.49,16.24,3590,34.99,1.000,
W2506,DR2,6045503233228838272,162337.20,-262145.6,15.89,16.29,14.91,3602,1.48,1.000,
W2507,DR2,6045466708816387712,162337.20,-262732.7,17.79,18.21,16.90,3635,6.13,1.000,
W2508,DR2,6045466537017551360,162337.21,-262848.2,17.97,18.20,16.91,3499,70.15,1.000,
W2509,DR2,6045478494216475392,162337.22,-262630.4,17.55,18.08,16.72,3633,6.24,0.002,
W2510,DR2,6045503233228839936,162337.24,-262141.7,17.74,18.26,16.92,3577,13.87,1.000,
W2511,DR2,6045466537017528448,162337.25,-262855.9,16.93,16.64,15.58,3627,5.01,1.000,
W2512,DR2,6045466537017447808,162337.27,-262915.4,18.29,18.69,17.32,3540,29.79,1.000,
W2513,DR2,6045503233222520960,162337.28,-262145.7,16.76,16.98,15.61,3606,3.31,1.000,
W2514,DR2,6045466537026948480,162337.28,-262835.8,17.39,17.75,16.49,3588,47.84,1.000,
W2515,DR2,6045466708816350976,162337.28,-262808.5,19.11,19.37,18.07,3631,18.47,1.000,
W2516,DR2,6045466537026933632,162337.31,-262854.8,17.02,17.01,15.51,3621,4.56,1.000,
W2517,DR2,6045466708816662272,162337.33,-262720.9,18.51,18.78,17.50,3593,19.72,1.000,
W2518,DR2,6045478489912644480,162337.34,-262636.7,18.13,18.55,17.17,3628,11.59,1.000,
W2519,DR2,6045466708816381312,162337.35,-262743.1,18.56,18.86,17.49,3648,12.68,1.000,
